Id,Type,Name,Mean,StdDev,CR.,Races,Last,Bike,Series,Venue
155,Bike,Motobi [2013],25.775124414103402,1.1203678863609703,22.41402075502049,32,2013-11-09,,Moto2,
156,Bike,Speed Up [2013],24.72011725117603,1.0914268428321072,21.445836722679708,34,2013-11-09,,Moto2,
157,Rider,Sandro Cortese,30.942783449359627,0.7255973627289576,28.765991361172755,168,2017-11-11,Suter [2017],Moto2,
158,Rider,Louis Rossi,26.02207061485525,0.767583378776148,23.719320478526804,101,2015-10-24,Tech 3 [2015],Moto2,
159,Bike,Tech 3 [2013],24.698171103234735,1.0882609116400102,21.433388368314706,34,2013-11-09,,Moto2,
160,Bike,Moriwaki [2013],21.52736685764981,1.0833359493952834,18.277359009463957,34,2013-11-09,,Moto2,
161,Rider,Danny Kent,26.34597784104644,0.7740355463436523,24.023871202015485,96,2018-09-22,Speed Up [2018],Moto2,
162,Rider,Doni Tata Pradita,18.813640434473836,1.1459353052209733,15.375834518810915,32,2013-11-09,Suter [2013],Moto2,
163,Rider,Kyle David Smith,20.79983446147513,1.4707721439276313,16.387518029692234,18,2013-08-17,Kalex [2013],Moto2,
164,Rider,Alberto Moncayo,21.30223705734817,1.2456489100790107,17.565290327111136,26,2013-11-09,Speed Up [2013],Moto2,
165,Bike,FTR [2013],24.528332280153425,1.6015856635680343,19.72357528944932,14,2013-11-09,,Moto2,
166,Rider,James Rispoli,22.689842790723652,3.558763792312519,12.013551413786095,2,2013-08-17,Tech 3 [2013],Moto2,
167,Rider,Thitipong Warokorn,19.285670857239573,0.8056255897866585,16.868794087879596,85,2018-10-06,Kalex [2018],Moto2,
168,Rider,Lucas Mahias,24.67858573676271,1.856717022466429,19.108434669363422,12,2015-11-07,TransFIORmers [2015],Moto2,
169,Bike,TransFIORmers [2013],23.067636905470543,3.617276830822881,12.2158064130019,2,2013-08-24,,Moto2,
170,Rider,Jason O'Halloran,22.271363157508237,2.765219985076994,13.975703202277256,4,2013-09-14,Motobi [2013],Moto2,
171,Rider,Franco Morbidelli,36.249001110873444,0.7506194017255549,33.997142905696776,135,2017-11-11,Kalex [2017],Moto2,
172,Rider,Javier Iturrioz,16.034499496381727,1.9782702248711812,10.099688821768183,10,2013-11-09,Kalex [2013],Moto2,
173,Rider,Azlan Shah,23.882785644206955,0.8097376700307064,21.453572634114835,79,2015-10-24,Kalex [2015],Moto2,
174,Rider,Robin Mulhauser,21.130328291704743,0.7729509374192808,18.8114754794469,105,2016-11-12,Kalex [2016],Moto2,
175,Rider,Tetsuta Nagashima,27.077371266343942,0.7276435028786732,24.894440757707923,171,2021-11-13,Kalex [2021],Moto2,
176,Bike,TSR [2013],28.920495888698845,3.557118341272433,18.249140864881547,2,2013-10-26,,Moto2,
177,Rider,Decha Kraisart,20.600141679591232,2.796446016557791,12.210803629917859,4,2014-10-25,Tech 3 [2014],Moto2,
178,Bike,Kalex [2014],26.36263072268693,1.0645794880192645,23.168892258629135,36,2014-11-08,,Moto2,
179,Bike,Suter [2014],24.388954904019645,1.0596057785381239,21.210137568405273,36,2014-11-08,,Moto2,
180,Rider,Sam Lowes,31.09326974061525,0.7210569495444096,28.93009889198202,317,2023-11-25,Kalex [2023],Moto2,
181,Bike,Speed Up [2014],24.39760815774955,1.060279963486175,21.216768267291023,36,2014-11-08,,Moto2,
182,Bike,Caterham Suter [2014],23.08614029765411,1.0684205078026283,19.880878774246227,36,2014-11-08,,Moto2,
183,Bike,Forward KLX [2014],25.979798645231767,2.046582583051608,19.840050896076946,8,2014-05-03,,Moto2,
184,Bike,Tech 3 [2014],27.519904543431196,1.0488902873021915,24.37323368152462,36,2014-11-08,,Moto2,
185,Rider,Maverick Viñales,38.12298784275338,1.0919362209760501,34.84717917982523,36,2014-11-08,Kalex [2014],Moto2,
186,Rider,Jonas Folger,32.887395488802696,0.7519871183879845,30.63143413363874,117,2019-08-10,Kalex [2019],Moto2,
187,Rider,Luis Salom,30.549341238843088,0.8012907914030314,28.145468864633994,81,2016-05-21,Kalex [2016],Moto2,
188,Rider,Lorenzo Baldassarri,28.742432081756398,0.7244368712066731,26.56912146813638,272,2023-10-14,Kalex [2023],Moto2,
189,Rider,Josh Herrin,24.92375542522312,1.380236843808289,20.783044893798255,20,2014-08-30,Caterham Suter [2014],Moto2,
190,Bike,TSR [2014],20.279940756457144,1.2333171044446778,16.57998944312311,26,2014-09-27,,Moto2,
191,Rider,Sebastian Porto,22.061309531025785,3.5606106522110093,11.379477574392757,2,2014-04-26,Kalex [2014],Moto2,
192,Rider,Edgar Pons,24.004116120155352,0.7498621851074763,21.75452956483292,118,2020-11-21,Kalex [2020],Moto2,
193,Bike,TransFIORmers [2014],26.097884245453464,2.385484825380204,18.94142976931285,6,2014-11-08,,Moto2,
194,Rider,Nina Prinz,20.410799119803254,3.6901357467410856,9.340391879579997,2,2014-07-12,Speed Up [2014],Moto2,
195,Rider,Riccardo Russo,21.20008373202679,1.9137434893772711,15.458853263894976,10,2014-10-11,Suter [2014],Moto2,
196,Rider,Miroslav Popov,15.099395607942482,3.0291591482954368,6.011918163056171,4,2014-09-13,Suter [2014],Moto2,
197,Rider,Dakota Mamola,18.99636802817869,3.7226984973519106,7.828272536122958,2,2014-08-30,Suter [2014],Moto2,
198,Rider,Jeremy McWilliams,23.669132494219603,4.84310736636279,9.139810395131235,1,2014-08-30,TaylorMade Carbon 2 [2014],Moto2,
199,Bike,TaylorMade Carbon 2 [2014],23.669132494219603,4.84310736636279,9.139810395131235,1,2014-08-30,,Moto2,
200,Rider,Florian Marino,23.878591863111964,1.717696634872539,18.72550195849435,12,2014-11-08,Kalex [2014],Moto2,
201,Rider,Federico Fuligni,16.801215755771395,0.9098453305618814,14.07167976408575,59,2018-11-17,Kalex [2018],Moto2,
202,Rider,Federico Caricasulo,20.770408985879186,2.5830711393536903,13.021195567818115,5,2015-09-12,Kalex [2015],Moto2,
203,Bike,Moriwaki [2014],21.880491785173604,3.487603273058103,11.417681965999295,2,2014-10-11,,Moto2,
204,Bike,NTS [2014],22.12984796351936,2.094945903095569,15.845010254232653,8,2014-11-08,,Moto2,
205,Rider,Chalermpol Polamai,19.391765541738557,3.5525769415960653,8.734034716950362,2,2014-10-11,Tech 3 [2014],Moto2,
206,Rider,Aiden Wagner,20.702086178181574,3.5766088776111697,9.972259545348065,2,2014-10-18,Kalex [2014],Moto2,
207,Rider,Max Croker,19.86949958581444,3.7242985782758153,8.696603850986996,2,2014-10-18,Suter [2014],Moto2,
208,Bike,Speed Up [2015],26.030347667034892,1.0760702053157918,22.802137051087517,35,2015-11-07,,Moto2,
209,Bike,Kalex [2015],25.826041182260447,1.0805385046240767,22.584425668388217,35,2015-11-07,,Moto2,
210,Rider,Álex Rins,37.106396558632284,0.8502451761826101,34.55566103008445,71,2016-11-12,Kalex [2016],Moto2,
211,Rider,Álex Márquez,34.77329805224975,0.7389425118947985,32.556470516565355,172,2019-11-16,Kalex [2019],Moto2,
212,Bike,Tech 3 [2015],21.484416969337264,1.0699913258530114,18.27444299177823,35,2015-11-07,,Moto2,
213,Rider,Zaqhwan Zaidi,18.724827120751378,1.8767698229814314,13.094517651807084,12,2015-05-30,Suter [2015],Moto2,
214,Bike,Suter [2015],23.359044737019584,1.105852564838653,20.041487042503626,35,2015-11-07,,Moto2,
215,Rider,Florian Alt,21.509813764690865,1.135434639565341,18.103509845994843,33,2015-11-07,Suter [2015],Moto2,
216,Rider,Louis Bulle,20.133648318636656,3.9421204454085865,8.307286982410897,2,2015-05-16,TransFIORmers [2015],Moto2,
217,Bike,TransFIORmers [2015],23.011859785872566,3.064957406773132,13.81698756555317,4,2015-11-07,,Moto2,
218,Rider,Ramdan Rosli,21.304328861950523,1.9457213998665848,15.467164662350768,10,2016-10-29,Kalex [2016],Moto2,
219,Rider,Jasper Iwema,18.366729619980262,3.721704925046855,7.201614844839696,2,2015-06-26,Speed Up [2015],Moto2,
220,Rider,Xavi Vierge,29.78528966016669,0.7199974434972708,27.62529732967488,222,2021-11-13,Kalex [2021],Moto2,
221,Rider,Bradley Ray,17.96210428178757,4.639853717845249,4.042543128251825,2,2015-08-29,FTR [2015],Moto2,
222,Bike,FTR [2015],17.96210428178757,4.639853717845249,4.042543128251825,2,2015-08-29,,Moto2,
223,Rider,Luca Marini,32.3316744023708,0.7331459338368796,30.13223660086016,174,2020-11-21,Kalex [2020],Moto2,
224,Rider,Joshua Hook,18.70453722168775,2.163989332582494,12.21256922394027,8,2015-11-07,Kalex [2015],Moto2,
225,Bike,Moriwaki [2015],22.127564820169578,3.508306669969972,11.602644810259662,2,2015-10-10,,Moto2,
226,Bike,NTS [2015],23.50984982165556,3.5955861516762586,12.723091366626784,2,2015-10-10,,Moto2,
227,Bike,Kalex [2016],26.459704069428692,1.0678550057026548,23.256139052320727,36,2016-11-12,,Moto2,
228,Bike,Speed Up [2016],24.939302143634592,1.051647241858984,21.78436041805764,36,2016-11-12,,Moto2,
229,Bike,Tech 3 [2016],23.052027928469723,1.0634497841444073,19.861678576036503,36,2016-11-12,,Moto2,
230,Rider,Miguel Oliveira,35.11297270666784,0.7867558420508368,32.75270518051533,94,2018-11-17,KTM [2018],Moto2,
231,Rider,Isaac Viñales,25.800356484573815,0.7776510254107476,23.46740340834157,95,2018-11-17,Suter [2018],Moto2,
232,Rider,Alessandro Tonucci,18.957103897033996,1.810751874290241,13.524848274163272,12,2016-05-21,Kalex [2016],Moto2,
233,Rider,Efrén Vázquez,22.286302999298478,2.999551301727423,13.287649094116208,4,2016-04-02,Suter [2016],Moto2,
234,Bike,Suter [2016],22.008025082605645,2.0952991237039025,15.722127711493938,10,2016-08-20,,Moto2,
235,Rider,Danny Eslick,21.80110839625604,3.840130174353842,10.280717873194515,2,2016-05-07,Suter [2016],Moto2,
236,Rider,Remy Gardner,33.67718716744059,0.7350331363672254,31.472087758338915,187,2021-11-13,Kalex [2021],Moto2,
237,Rider,Iker Lecuona,29.251506332543073,0.7544646401083556,26.98811241221801,115,2019-11-02,KTM [2019],Moto2,
238,Rider,Alan Techer,21.82045948032426,4.199938060160938,9.220645299841447,2,2016-09-24,NTS [2016],Moto2,
239,Bike,NTS [2016],21.82045948032426,4.199938060160938,9.220645299841447,2,2016-09-24,,Moto2,
240,Rider,Naomichi Uramoto,21.878018374837158,3.602148403489503,11.07157316436865,2,2016-10-15,Kalex [2016],Moto2,
241,Rider,Taro Sekiguchi,22.769829169932212,4.1655192073669145,10.273271547831468,2,2016-10-15,TSR [2016],Moto2,
242,Bike,TSR [2016],22.769829169932212,4.1655192073669145,10.273271547831468,2,2016-10-15,,Moto2,
243,Rider,Alessandro Nocco,22.421857684408657,2.83114031982641,13.928436724929428,4,2016-10-29,Kalex [2016],Moto2,
244,Rider,Hugo Clere,20.940076189235356,4.22938624464847,8.251917455289945,2,2016-11-12,TransFIORmers [2016],Moto2,
245,Bike,TransFIORmers [2016],20.940076189235356,4.22938624464847,8.251917455289945,2,2016-11-12,,Moto2,
246,Bike,Kalex [2017],24.81281071884,1.1636736011974744,21.321789915247578,29,2017-11-11,,Moto2,
247,Bike,KTM [2017],25.89321901842817,1.1729600254264685,22.374338942148764,29,2017-11-11,,Moto2,
248,Rider,Fabio Quartararo,32.66835955176737,0.8511997952603646,30.114760165986272,66,2018-11-17,Speed Up [2018],Moto2,
249,Bike,Tech 3 [2017],24.14529067501483,1.1507780523426092,20.692956517987003,29,2017-11-11,,Moto2,
250,Bike,Suter [2017],23.32632824709767,1.1642939330486706,19.83344644795166,29,2017-11-11,,Moto2,
251,Rider,Francesco Bagnaia,36.836978353502516,0.8783556066400509,34.20191153358236,66,2018-11-17,Kalex [2018],Moto2,
252,Bike,Speed Up [2017],23.32498593824998,1.155631577617455,19.858091205397614,29,2017-11-11,,Moto2,
253,Rider,Brad Binder,35.40915612956488,0.7696613115160712,33.10017219501666,107,2019-11-16,KTM [2019],Moto2,
254,Rider,Andrea Locatelli,27.49082617350409,0.7566529634735927,25.22086728308331,109,2019-11-16,Kalex [2019],Moto2,
255,Rider,Khairul Idham Pawi,22.542699056203027,0.8309083212155585,20.04997409255635,72,2024-11-01,Kalex [2024],Moto2,
256,Rider,Stefano Manzi,27.50745665747833,0.7255805860288461,25.33071489939179,179,2024-11-16,Kalex [2024],Moto2,
257,Rider,Jorge Navarro,27.8672987475899,0.72814615467057,25.68286028357819,284,2026-03-21,Forward F2 [2026],Moto2,
258,Rider,Saeed Al Sulaiti,21.702356632770105,4.376783359190608,8.572006555198282,1,2017-03-25,Speed Up [2017],Moto2,
259,Rider,Axel Bassani,24.180702099017985,3.5384031338515447,13.565492697463352,2,2017-04-08,Speed Up [2017],Moto2,
260,Rider,Augusto Fernández,32.775192288951956,0.72998612439768,30.585233915758916,189,2022-11-05,Kalex [2022],Moto2,
261,Rider,Tarran Mackenzie,21.029767336219333,1.3117512112556655,17.094513702452335,24,2017-11-11,Suter [2017],Moto2,
262,Rider,Héctor Garzó,26.419894938262225,0.8138678027118637,23.978291530126633,83,2025-11-15,NTS [2025],Moto2,
263,Rider,Joe Roberts,27.925554113843713,0.7248344109939356,25.751050880861907,319,2026-03-21,Kalex [2026],Moto2,
264,Rider,Karel Hanika,20.955561199781545,3.6908199433265687,9.883101369801839,2,2017-08-05,Kalex [2017],Moto2,
265,Rider,Jake Dixon,31.983030958370584,0.7244254138211875,29.809754716907022,261,2025-11-15,Boscoscuro SF20T [2025],Moto2,
266,Bike,NTS [2017],26.52945937740694,3.484491709236285,16.075984249698084,2,2017-09-23,,Moto2,
267,Rider,Ryo Mizuno,25.585828691872333,3.5106250332841484,15.053953592019887,2,2017-10-14,Kalex [2017],Moto2,
268,Rider,Ikuhiro Enokido,26.696951762987485,3.514286202322706,16.154093156019368,2,2017-10-14,Kalex [2017],Moto2,
269,Rider,Dimas Ekky Pratama,20.484147649692833,1.1627829921532247,16.99579867323316,31,2021-11-13,Kalex [2021],Moto2,
270,Bike,Kalex [2018],26.256342227498568,1.0545374418310418,23.09272990200544,37,2018-11-17,,Moto2,
271,Bike,KTM [2018],23.987401955079854,1.0445794609440637,20.85366357224766,37,2018-11-17,,Moto2,
272,Rider,Romano Fenati,24.51640468071155,1.0502557680205657,21.36563737664985,37,2022-04-30,Boscoscuro SF20T [2022],Moto2,
273,Bike,Speed Up [2018],24.274980659541725,1.0483161616727068,21.130032174523606,37,2018-11-17,,Moto2,
274,Bike,Tech 3 [2018],21.591499266532253,1.0486937290528262,18.445418079373773,37,2018-11-17,,Moto2,
275,Rider,Héctor Barberá,26.07983245392588,1.713462538063849,20.939444839734335,12,2018-06-02,Kalex [2018],Moto2,
276,Rider,Bo Bendsneyder,26.28920633782418,0.7215504701627808,24.124554927335836,261,2024-09-07,Kalex [2024],Moto2,
277,Bike,NTS [2018],24.253697501040143,1.0360988344011262,21.145400997836767,37,2018-11-17,,Moto2,
278,Rider,Joan Mir,30.37976210197934,1.0535563862913802,27.2190929431052,37,2018-11-17,Kalex [2018],Moto2,
279,Bike,Suter [2018],18.20161107593495,1.062975004119182,15.012686063577402,37,2018-11-17,,Moto2,
280,Rider,Jules Danilo,17.738731571966703,1.0727994565523389,14.520333202309686,36,2018-11-17,Kalex [2018],Moto2,
281,Rider,Zulfahmi Khairuddin,14.627156959813371,2.182919708442167,8.07839783448687,8,2018-05-05,Kalex [2018],Moto2,
282,Rider,Lukas Tulovic,23.34795219465477,0.8147092387229047,20.903824478486055,80,2023-11-25,Kalex [2023],Moto2,
283,Rider,Xavier Cardelús,18.787597785516052,0.7729569682373978,16.468726880803857,108,2024-11-16,Kalex [2024],Moto2,
284,Rider,Niki Tuuli,19.901784415836744,1.2664615451563104,16.10239978036781,24,2018-11-17,Kalex [2018],Moto2,
285,Rider,Corentin Perolari,22.485607715828454,4.011379085139255,10.45147046041069,2,2018-05-19,TransFIORmers [2018],Moto2,
286,Bike,TransFIORmers [2018],22.485607715828447,4.011379085139255,10.451470460410683,2,2018-05-19,,Moto2,
287,Rider,Cedric Tangre,20.142683773782426,3.6884334140776494,9.07738353154948,2,2018-05-19,Tech 3 [2018],Moto2,
288,Bike,Honda [2018],24.81522766312786,3.542226625427322,14.188547786845895,2,2018-06-16,,Moto2,
289,Rider,Sheridan Morais,16.36043891785519,2.3891606175976405,9.19295706506227,6,2018-09-22,Kalex [2018],Moto2,
290,Rider,Alejandro Medina,17.601539863245073,2.2480019314118387,10.857534069009557,7,2020-08-22,Speed Up [2020],Moto2,
291,Rider,Josh Owens,21.484664462965508,4.291816626167541,8.609214584462887,1,2018-08-24,Kalex [2018],Moto2,
292,Rider,Bryan Staring,24.769569980916245,3.544089895480851,14.137300294473693,2,2018-10-27,Tech 3 [2018],Moto2,
293,Rider,Tommaso Marcon,22.77610455439326,1.6946474720339744,17.692162138291337,14,2021-10-23,NTS [2021],Moto2,
294,Bike,Kalex [2019],24.372325145162673,0.9073594197320187,21.650246885966617,57,2019-11-16,,Moto2,
295,Rider,Nicolò Bulega,26.665581057178343,0.757899898086144,24.39188136291991,110,2021-11-13,Kalex [2021],Moto2,
296,Bike,KTM [2019],21.0683644404505,0.9046551319464474,18.35439904461116,57,2019-11-16,,Moto2,
297,Rider,Fabio Di Giannantonio,31.178937922903838,0.758983966705009,28.90198602278881,116,2021-11-13,Kalex [2021],Moto2,
298,Bike,Speed Up [2019],27.103944862128202,0.9802434713428,24.1632144480998,46,2019-11-16,,Moto2,
299,Bike,NTS [2019],24.009037579364975,0.9600079032386056,21.129013869649157,47,2019-11-16,,Moto2,
300,Bike,MV Agusta [2019],22.275318204972592,0.9885972069832971,19.309526584022702,43,2019-11-16,,Moto2,
301,Rider,Somkiat Chantra,28.458709456661314,0.7243124372645497,26.285772144867664,233,2024-11-16,Kalex [2024],Moto2,
302,Rider,Marco Bezzecchi,32.725208074800484,0.7621900776077808,30.43863784197714,112,2021-11-13,Kalex [2021],Moto2,
303,Rider,Philipp Öttl,24.05797090022837,1.1207337522326168,20.695769643530518,33,2019-11-16,KTM [2019],Moto2,
304,Rider,Jorge Martín,33.523764429307576,0.8462714300759699,30.984950139079665,71,2020-11-21,Kalex [2020],Moto2,
305,Rider,Enea Bastianini,31.290845018264594,0.84675806203873,28.750570832148405,70,2020-11-21,Kalex [2020],Moto2,
306,Rider,Gabriele Ruju,19.6403108680254,2.8554374257205497,11.073998590863749,4,2019-09-21,Kalex [2019],Moto2,
307,Rider,Teppei Nagoe,17.01488859771228,2.458997441056393,9.6378962745431,6,2019-08-24,Kalex [2019],Moto2,
308,Rider,Adam Norrodin,16.88682789652111,1.709577649709374,11.758094947392987,14,2021-08-28,Kalex [2021],Moto2,
309,Rider,Andi Izdihar,20.37757400315514,1.1357412512873466,16.970350249293098,33,2020-11-21,Kalex [2020],Moto2,
310,Rider,Gerry Salim,17.93062558177082,3.6543222591936093,6.967658804189991,2,2019-09-21,Kalex [2019],Moto2,
311,Rider,Sean Kelly,21.224382096361484,0.8518025827190824,18.668974348204237,71,2023-11-25,Forward F2 [2023],Moto2,
312,Bike,Kalex [2020],26.085857080334595,0.9890637294669055,23.11866589193388,45,2020-11-21,,Moto2,
313,Bike,Speed Up [2020],24.43857088484457,0.9859213831780618,21.480806735310384,45,2020-11-21,,Moto2,
314,Bike,MV Agusta [2020],23.51393667406583,1.065670306695337,20.31692575397982,37,2020-11-21,,Moto2,
315,Bike,NTS [2020],23.41099952039994,1.0830586754572011,20.161823494028337,37,2020-11-21,,Moto2,
316,Rider,Marcos Ramírez,27.215444238498375,0.7212888949328508,25.051577553699822,236,2025-11-15,Kalex [2025],Moto2,
317,Rider,Lorenzo Dalla Porta,24.828249743030828,0.7550628066191183,22.56306132317347,116,2023-06-17,Forward F2 [2023],Moto2,
318,Rider,Aròn Canet,32.22450194730319,0.7302504794481851,30.033750508958633,232,2026-03-21,Boscoscuro SF20T [2026],Moto2,
319,Rider,Kasma Kasmayudin,17.519187501370148,1.149794583117298,14.069803752018254,35,2023-06-17,Kalex [2023],Moto2,
320,Rider,Piotr Biesiekirski,17.78306666823994,1.390301709283375,13.612161540389815,24,2022-08-06,Kalex [2022],Moto2,
321,Bike,Kalex [2021],25.676844802749024,0.9213647855283396,22.912750446164004,54,2021-11-13,,Moto2,
322,Rider,Celestino Vietti,30.538645858517363,0.7282560524023575,28.35387770131029,213,2026-03-21,Boscoscuro SF20T [2026],Moto2,
323,Rider,Ai Ogura,31.170825761285766,0.7376894741018913,28.95775733898009,155,2024-11-16,Boscoscuro SF20T [2024],Moto2,
324,Rider,Cameron Beaubier,26.985108333213017,0.8117584446075319,24.54983299939042,81,2022-11-05,Kalex [2022],Moto2,
325,Rider,Albert Arenas,29.078713340636718,0.7234876462896543,26.908250401767756,216,2025-11-15,Kalex [2025],Moto2,
326,Bike,Boscoscuro SF20T [2021],24.378961151208152,0.9267794747381585,21.598622726993675,53,2021-11-13,,Moto2,
327,Bike,MV Agusta [2021],20.641710902500467,1.0606283077336733,17.459825979299445,39,2021-11-13,,Moto2,
328,Rider,Yari Montella,22.542510299088587,1.6639260967126537,17.550732008950625,14,2021-09-18,Boscoscuro SF20T [2021],Moto2,
329,Bike,NTS [2021],21.2383697928856,1.0559399523103465,18.07054993595456,38,2021-11-13,,Moto2,
330,Rider,Raúl Fernández,38.7834532968593,1.1579582460384281,35.309578558744015,36,2021-11-13,Kalex [2021],Moto2,
331,Rider,Tony Arbolino,29.99709033813932,0.7243075393641828,27.82416772004677,215,2026-03-21,Kalex [2026],Moto2,
332,Rider,Miquel Pons,26.961156689654413,3.5703446719047918,16.250122673940037,2,2021-04-17,MV Agusta [2021],Moto2,
333,Rider,Fraser Rogers,25.71512774643212,3.594963285303885,14.930237890520466,2,2021-04-17,NTS [2021],Moto2,
334,Rider,Taiga Hada,21.14230956085419,0.9357499084725418,18.335059835436567,52,2025-07-19,Kalex [2025],Moto2,
335,Rider,Barry Baltus,28.678557011802283,0.7299663025487829,26.488658104155935,205,2026-03-21,Kalex [2026],Moto2,
336,Rider,Alonso López González,28.6000322739971,0.7305909263814927,26.408259494852622,171,2026-03-21,Kalex [2026],Moto2,
337,Rider,Fermín Aldeguer,28.437263831623035,0.7460381803074505,26.19914929070068,142,2024-11-16,Boscoscuro SF20T [2024],Moto2,
338,Rider,Keminth Kubo,20.700114984430357,1.0891524937334884,17.43265750322989,36,2022-11-05,Kalex [2022],Moto2,
339,Rider,Manuel González,31.38954681830554,0.7376338106381588,29.176645386391066,176,2026-03-21,Kalex [2026],Moto2,
340,Rider,John McPhee,23.398754181470142,3.539838763652883,12.779237890511492,2,2021-09-11,Kalex [2021],Moto2,
341,Rider,Mattia Casadei,18.192489353822214,1.5310719802442025,13.599273413089607,17,2023-11-25,Kalex [2023],Moto2,
342,Bike,Kalex [2022],24.872460828487867,0.8904467917579814,22.201120453213925,60,2022-11-05,,Moto2,
343,Bike,Boscoscuro SF20T [2022],26.240878363536936,0.9320942142884605,23.444595720671554,52,2022-11-05,,Moto2,
344,Bike,MV Agusta [2022],20.238432833458226,0.9883555143275201,17.273366290475664,44,2022-11-05,,Moto2,
345,Rider,Jeremy Alcoba,26.32349141478734,0.7435497835838425,24.092842064035814,128,2024-11-02,Kalex [2024],Moto2,
346,Rider,Gabriel Rodrigo,22.888183425197596,1.5846196971853725,18.13432433364148,15,2022-05-27,Kalex [2022],Moto2,
347,Rider,Alessandro Zaccone,22.15163192185479,1.0076198567885009,19.12877235148929,43,2022-11-05,Kalex [2022],Moto2,
348,Rider,Zonta van den Goorbergh,24.807848432005787,0.7307372514416436,22.615636677680858,179,2026-03-21,Kalex [2026],Moto2,
349,Rider,Niccolò Antonelli,19.99366562407311,1.0325509429252298,16.89601279529742,41,2022-11-05,Kalex [2022],Moto2,
